energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,track_album_name,playlist_name,analysis_url,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,acousticness,id,playlist_subgenre,type,duration_min
0.812,100.049,0.455,afrobeats,0.9033551339421306,0.199,0.823,"Darkoo, Rema",4.0,0.211,61,https://api.spotify.com/v1/tracks/3eRaxLLhyYHKr8oiR6NeYI,Favourite Girl (with Rema),African Heat,https://api.spotify.com/v1/audio-analysis/3eRaxLLhyYHKr8oiR6NeYI,Favourite Girl (with Rema),2024-08-08,0.0,7LKevxlgs3jILWLe8VQlmW,1.0,8.0,0.372,3eRaxLLhyYHKr8oiR6NeYI,african,audio_features,3.07
0.765,84.978,0.598,afrobeats,0.8734889748314335,0.0225,0.844,Kizz Daniel,4.0,0.323,65,https://api.spotify.com/v1/tracks/5FzsdlFgAFN1aSe9YwoN6s,Marhaba X We Must,African Heat,https://api.spotify.com/v1/audio-analysis/5FzsdlFgAFN1aSe9YwoN6s,Marhaba,2024-09-25,0.0,2ElVuPg0F7mHNcveABN2Rw,0.0,5.0,0.275,5FzsdlFgAFN1aSe9YwoN6s,african,audio_features,2.4
0.657,100.104,0.887,afrobeats,0.8561969749124265,0.106,0.932,Fireboy DML,4.0,0.0908,61,https://api.spotify.com/v1/tracks/2yskKhqtDAHJ73obmJh8tf,everyday,African Heat,https://api.spotify.com/v1/audio-analysis/2yskKhqtDAHJ73obmJh8tf,everyday,2024-05-02,0.000363,4atn1aHLq3H0jxE5kJs2S7,1.0,9.0,0.153,2yskKhqtDAHJ73obmJh8tf,african,audio_features,2.77
0.592,108.081,0.824,afrobeats,0.8194464130236703,0.121,0.754,Olivetheboy,4.0,0.0448,62,https://api.spotify.com/v1/tracks/1Cek6PV24GtEk4GDWqFbCk,Avana (Deluxe),African Heat,https://api.spotify.com/v1/audio-analysis/1Cek6PV24GtEk4GDWqFbCk,Asylum,2024-03-01,0.0617,0Y6z5zNbCGEiD6dHeEUtgV,0.0,0.0,0.674,1Cek6PV24GtEk4GDWqFbCk,african,audio_features,3.04
0.552,112.022,0.813,afrobeats,0.7289975094660539,0.0951,0.517,"TitoM, Yuppe, Burna Boy, S.N.E",4.0,0.0426,66,https://api.spotify.com/v1/tracks/6cyXHTix4NQ069gKJEYv41,Tshwala Bam (feat. S.N.E),African Heat,https://api.spotify.com/v1/audio-analysis/6cyXHTix4NQ069gKJEYv41,Tshwala Bam (feat. S.N.E),2024-05-13,0.00667,1ZyNY4zHrl8MMzZ5li2Pm2,0.0,4.0,0.0639,6cyXHTix4NQ069gKJEYv41,african,audio_features,3.38
0.986,175.003,0.494,j-pop,0.9275112883957318,0.334,0.421,Ado,4.0,0.243,58,https://api.spotify.com/v1/tracks/2l2yRJWgMiJkfPbRNiuC25,新時代 (ウタ from ONE PIECE FILM RED),Anime Hits,https://api.spotify.com/v1/audio-analysis/2l2yRJWgMiJkfPbRNiuC25,新時代 - ウタ from ONE PIECE FILM RED,2022-06-08,4.41e-06,7r72omJJLTajYYn9vImIcb,1.0,7.0,0.0505,2l2yRJWgMiJkfPbRNiuC25,anime,audio_features,3.8
0.886,117.064,0.56,j-pop,0.8804138740964222,0.355,0.601,King Gnu,4.0,0.0657,65,https://api.spotify.com/v1/tracks/5oQpH1uuZte4axR411rIlN,THE GREATEST UNKNOWN,Anime Hits,https://api.spotify.com/v1/audio-analysis/5oQpH1uuZte4axR411rIlN,SPECIALZ,2023-11-29,0.0,2elSXVKJ2zpNaJkDC5T8fr,0.0,6.0,0.0593,5oQpH1uuZte4axR411rIlN,anime,audio_features,3.9
0.91,92.591,0.585,j-pop,0.8983335695628405,0.19,0.602,Eve,4.0,0.0917,53,https://api.spotify.com/v1/tracks/5MVjxslIF7mVtYo75Nk445,廻廻奇譚 / 蒼のワルツ,Anime Hits,https://api.spotify.com/v1/audio-analysis/5MVjxslIF7mVtYo75Nk445,廻廻奇譚,2020-12-23,0.0,5AXzkXGoyKh4KU8paELFVu,0.0,5.0,0.0138,5MVjxslIF7mVtYo75Nk445,anime,audio_features,3.69
0.918,150.094,0.542,j-pop,0.8705732277724909,0.259,0.784,OFFICIAL HIGE DANDISM,4.0,0.0937,57,https://api.spotify.com/v1/tracks/60ReNXcPcsVFd7nUuQw5HZ,ミックスナッツ,Anime Hits,https://api.spotify.com/v1/audio-analysis/60ReNXcPcsVFd7nUuQw5HZ,ミックスナッツ,2022-04-15,0.0,3O9SqecmKFv2ZafPKwahtz,1.0,6.0,0.0101,60ReNXcPcsVFd7nUuQw5HZ,anime,audio_features,3.56
0.54,111.955,0.592,j-pop,0.7455403243768604,0.0965,0.354,Hikaru Utada,4.0,0.0587,59,https://api.spotify.com/v1/tracks/5RhWszHMSKzb7KiXk4Ae0M,One Last Kiss,Anime Hits,https://api.spotify.com/v1/audio-analysis/5RhWszHMSKzb7KiXk4Ae0M,One Last Kiss,2021-03-09,0.00187,3YXibprimHgDGwv8iPPT6S,0.0,8.0,0.692,5RhWszHMSKzb7KiXk4Ae0M,anime,audio_features,4.2
0.685,152.04,0.477,j-pop,0.8811023143742281,0.277,0.308,LiSA,4.0,0.0325,59,https://api.spotify.com/v1/tracks/0cSkn2l67csUljEy0EEBPn,炎,Anime Hits,https://api.spotify.com/v1/audio-analysis/0cSkn2l67csUljEy0EEBPn,炎,2020-10-12,0.0,1KmL1EZ0Pg9Vj3rPYMDqHY,1.0,2.0,0.105,0cSkn2l67csUljEy0EEBPn,anime,audio_features,4.58
0.415,78.025,0.571,j-pop,0.8402413590621015,0.187,0.342,"RADWIMPS, Toaka",4.0,0.0305,49,https://api.spotify.com/v1/tracks/1huqzMaPdQkXuOJaLxrC2s,すずめ,Anime Hits,https://api.spotify.com/v1/audio-analysis/1huqzMaPdQkXuOJaLxrC2s,すずめ,2022-09-30,0.0,3zisC3dWvvbDMHGVrxmaBF,0.0,2.0,0.615,1huqzMaPdQkXuOJaLxrC2s,anime,audio_features,3.94
0.939,190.066,0.37,j-pop,0.931682426549497,0.148,0.463,結束バンド,4.0,0.12,55,https://api.spotify.com/v1/tracks/0jpP8AlQLVtaMwA3vQYpYB,青春コンプレックス,Anime Hits,https://api.spotify.com/v1/audio-analysis/0jpP8AlQLVtaMwA3vQYpYB,青春コンプレックス,2022-10-09,2.14e-06,3yiMrbhmz7rqjTW3AgmG9W,0.0,7.0,0.00165,0jpP8AlQLVtaMwA3vQYpYB,anime,audio_features,3.42
0.973,137.024,0.734,j-pop,0.9370887075546197,0.0718,0.91,"MAISONdes, 花譜, ツミキ",4.0,0.0754,55,https://api.spotify.com/v1/tracks/2MmgGuQzr0kkiA04lMdPXW,トウキョウ・シャンディ・ランデヴ,Anime Hits,https://api.spotify.com/v1/audio-analysis/2MmgGuQzr0kkiA04lMdPXW,トウキョウ・シャンディ・ランデヴ,2022-10-21,0.000548,4PVGSr28Y12iTfD6QnzAkQ,0.0,6.0,0.0435,2MmgGuQzr0kkiA04lMdPXW,anime,audio_features,3.08
0.878,100.267,0.402,j-pop,0.8848887359021607,0.173,0.358,SPYAIR,4.0,0.0846,65,https://api.spotify.com/v1/tracks/6M6ZNRplLNspFEn6Ab3mOv,オレンジ,Anime Hits,https://api.spotify.com/v1/audio-analysis/6M6ZNRplLNspFEn6Ab3mOv,オレンジ,2024-02-14,0.0,4bpX1Wi81FjZ4d0GFlO1y3,1.0,2.0,0.000242,6M6ZNRplLNspFEn6Ab3mOv,anime,audio_features,3.92
0.953,96.047,0.569,j-pop,0.9324518598011624,0.071,0.477,Ryokuoushoku Shakai,3.0,0.109,67,https://api.spotify.com/v1/tracks/2EmkTBTh964LQen4Vz0svg,花になって - Be a flower,Anime Hits,https://api.spotify.com/v1/audio-analysis/2EmkTBTh964LQen4Vz0svg,花になって - Be a flower,2023-10-29,5.78e-06,2CmupdP2p1BOYVYh2cjtJc,0.0,10.0,0.166,2EmkTBTh964LQen4Vz0svg,anime,audio_features,3.32
0.904,121.994,0.648,j-pop,0.8808795836961145,0.0629,0.728,"ALI, AKLO",4.0,0.0786,64,https://api.spotify.com/v1/tracks/7kRKlFCFLAUwt43HWtauhX,LOST IN PARADISE,Anime Hits,https://api.spotify.com/v1/audio-analysis/7kRKlFCFLAUwt43HWtauhX,LOST IN PARADISE,2020-10-10,2.07e-06,6Jp8BbweVonPWAP5Qyn56J,0.0,6.0,0.0961,7kRKlFCFLAUwt43HWtauhX,anime,audio_features,5.47
0.889,139.903,0.61,metal,0.8629193917427664,0.0657,0.506,Megadeth,4.0,0.0585,64,https://api.spotify.com/v1/tracks/51TG9W3y9qyO8BY5RXKgnZ,Countdown To Extinction (Expanded Edition - Remastered),Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,1992-07-14,0.0865,1w9opfGdFtR3ulNHxnnO1e,0.0,4.0,0.000794,51TG9W3y9qyO8BY5RXKgnZ,death,audio_features,4.11
0.896,90.009,0.649,metal,0.9185615647842551,0.102,0.924,Disturbed,4.0,0.056,60,https://api.spotify.com/v1/tracks/4ImIJRZNJhNQLLdUFSYJoS,The Sickness (10th Anniversary Edition),Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/4ImIJRZNJhNQLLdUFSYJoS,Down with the Sickness,2010-03-22,1.19e-05,07w0hGS9XUdFsPBvDHy16y,0.0,10.0,0.000319,4ImIJRZNJhNQLLdUFSYJoS,death,audio_features,4.65
0.934,96.038,0.624,metal,0.9079312369651934,0.106,0.411,"Ozzy Osbourne, Lemmy, Motörhead",4.0,0.0436,54,https://api.spotify.com/v1/tracks/7iD5t0YgWvIIrvZtw6IIxQ,Hellraiser (30th Anniversary Edition),Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/7iD5t0YgWvIIrvZtw6IIxQ,Hellraiser - 30th Anniversary Edition,2021-09-13,2.67e-05,3pn1WoMZ18F0Mn2qfWx4Cq,1.0,4.0,0.00232,7iD5t0YgWvIIrvZtw6IIxQ,death,audio_features,4.93
0.874,119.708,0.428,metal,0.8383785206633325,0.311,0.261,Sepultura,4.0,0.128,63,https://api.spotify.com/v1/tracks/6ursmCnbc9oDRGa2yHKkoZ,Roots,Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/6ursmCnbc9oDRGa2yHKkoZ,Roots Bloody Roots,1996-02-20,0.0419,5JjnPCfpp6redrkKpXZAs8,0.0,4.0,0.000337,6ursmCnbc9oDRGa2yHKkoZ,death,audio_features,3.54
0.996,93.345,0.382,metal,0.8899103002814507,0.417,0.327,Slipknot,4.0,0.104,65,https://api.spotify.com/v1/tracks/2gscB6kDOmrv1P6qs2KXE3,Slipknot (10th Anniversary Edition),Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/2gscB6kDOmrv1P6qs2KXE3,Wait and Bleed,2009-09-09,0.0,2dL9Q5AtIv4Rw1L6lKcIUc,1.0,7.0,0.00208,2gscB6kDOmrv1P6qs2KXE3,death,audio_features,2.46
0.98,155.045,0.445,metal,0.8848482394152308,0.129,0.285,Arch Enemy,4.0,0.0731,57,https://api.spotify.com/v1/tracks/0WZZENH0kt3O2cBE8q5IRq,War Eternal,Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/0WZZENH0kt3O2cBE8q5IRq,War Eternal,2014-06-10,0.163,3qzrNVuUyOJxfzMYRCh5qN,0.0,5.0,2.45e-05,0WZZENH0kt3O2cBE8q5IRq,death,audio_features,4.27
0.876,164.992,0.46,metal,0.864174782837589,0.151,0.499,Amon Amarth,3.0,0.045,35,https://api.spotify.com/v1/tracks/5gNyrx8elXaXXs3vFC1ufZ,Jomsviking,Death Metal Essentials,https://api.spotify.com/v1/audio-analysis/5gNyrx8elXaXXs3vFC1ufZ,Raise Your Horns,2016-03-25,0.798,79GLbXCHnsOG9TBzvtS3sy,1.0,5.0,6.85e-05,5gNyrx8elXaXXs3vFC1ufZ,death,audio_features,4.4
0.63,97.972,0.732,hip-hop,0.8134326847146012,0.0996,0.47,Dan Whitlam,4.0,0.232,40,https://api.spotify.com/v1/tracks/7uCtddSloI5jRSUWUdbEyY,19,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/7uCtddSloI5jRSUWUdbEyY,19,2024-11-13,5.52e-05,5bQoKnUIUOkARXThz4uRAK,1.0,0.0,0.502,7uCtddSloI5jRSUWUdbEyY,modern,audio_features,3.43
0.869,169.972,0.33,hip-hop,0.7910178791989796,0.138,0.457,"Ki!, Al Agami",4.0,0.325,15,https://api.spotify.com/v1/tracks/3Ta3MCtEXbXFUTwOs4tI5y,Non Stop Action,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/3Ta3MCtEXbXFUTwOs4tI5y,Non Stop Action,2024-11-08,0.000557,3XoxHsPSdVeJZo4mmnB0YU,0.0,11.0,0.0831,3Ta3MCtEXbXFUTwOs4tI5y,modern,audio_features,5.36
0.789,92.998,0.743,hip-hop,0.82874035677405,0.314,0.663,"Alias Molombo, Skee",4.0,0.27,29,https://api.spotify.com/v1/tracks/49xjPtr0qFNGgAFdOvqeUh,Keep It Alive,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/49xjPtr0qFNGgAFdOvqeUh,Keep It Alive,2024-11-08,0.0,3Ym1xFLzvaf1c2WreeNJcJ,1.0,7.0,0.123,49xjPtr0qFNGgAFdOvqeUh,modern,audio_features,2.42
0.8,108.013,0.786,hip-hop,0.8801101504444491,0.117,0.734,STRIPE,4.0,0.0971,18,https://api.spotify.com/v1/tracks/60W7UB7K2muBkq8qlomkFq,LAST NIGHT WAS LOVELY,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/60W7UB7K2muBkq8qlomkFq,LAST NIGHT WAS LOVELY,2024-11-14,0.00023,2T9wFIetNSRr7EQaky4wZF,1.0,6.0,0.456,60W7UB7K2muBkq8qlomkFq,modern,audio_features,2.48
0.671,84.902,0.667,hip-hop,0.7937716403102032,0.113,0.463,Aastn,4.0,0.279,19,https://api.spotify.com/v1/tracks/3tJNlqotp1HpaDDtboxoFs,Words of Wisdom,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/3tJNlqotp1HpaDDtboxoFs,Words of Wisdom,2024-11-01,0.0,0aaG6xBpeZrpNvb5S5lHUA,0.0,10.0,0.358,3tJNlqotp1HpaDDtboxoFs,modern,audio_features,3.58
0.675,179.97,0.665,hip-hop,0.7659100573025291,0.331,0.517,Earl Hondo,4.0,0.1,14,https://api.spotify.com/v1/tracks/1rRwEeIXxEPnmOGUXoqcXC,breathe,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/1rRwEeIXxEPnmOGUXoqcXC,breathe,2024-11-13,0.0,5V4QQy1FXNw62vRB2y9kMD,0.0,6.0,0.262,1rRwEeIXxEPnmOGUXoqcXC,modern,audio_features,2.91
0.649,105.969,0.861,hip-hop,0.8981310871281918,0.0989,0.673,Jomega,4.0,0.0988,11,https://api.spotify.com/v1/tracks/0UAKNfIiKuDbMwNr9vojxb,2 BOLD,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/0UAKNfIiKuDbMwNr9vojxb,2 BOLD,2024-11-01,0.00013,7ghoPpFx3Pwt7HNHdG8oTb,1.0,8.0,0.0867,0UAKNfIiKuDbMwNr9vojxb,modern,audio_features,2.13
0.71,94.044,0.816,hip-hop,0.8659363800190335,0.059,0.614,"MC Random, Mista Ed",4.0,0.154,22,https://api.spotify.com/v1/tracks/0ahgiRIQe7gFf7XfEenSwY,Random Summer 8: B.A.R.S.,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/0ahgiRIQe7gFf7XfEenSwY,Worldwide,2024-10-04,0.000132,6oZYj5mqcTqx4ib7Ow78uP,0.0,1.0,0.0257,0ahgiRIQe7gFf7XfEenSwY,modern,audio_features,3.49
0.669,128.034,0.941,hip-hop,0.7960191953348048,0.0959,0.589,Killloane,4.0,0.366,23,https://api.spotify.com/v1/tracks/6opHWDru6Yf9ddi7OsCcjt,GOSSIP,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/6opHWDru6Yf9ddi7OsCcjt,GOSSIP,2024-11-01,2e-05,3ivnNrSpaw39pjXzcjAzxA,0.0,4.0,0.0399,6opHWDru6Yf9ddi7OsCcjt,modern,audio_features,1.25
0.367,140.04,0.921,hip-hop,0.8047664365116327,0.0902,0.512,Humble Francis,4.0,0.184,20,https://api.spotify.com/v1/tracks/16ao5yZuNEPSetxzwQM4Ne,Talk Show,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/16ao5yZuNEPSetxzwQM4Ne,Talk Show,2024-11-08,0.676,6kj6I6qEAjzXWAUfejyq5a,1.0,1.0,0.0907,16ao5yZuNEPSetxzwQM4Ne,modern,audio_features,3.28
0.71,85.931,0.611,hip-hop,0.8126834997064005,0.123,0.552,The ART MuZeum,4.0,0.369,13,https://api.spotify.com/v1/tracks/2UsdXWoJI0dDlMAtxeBBg7,Hoopty,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/2UsdXWoJI0dDlMAtxeBBg7,Hoopty,2024-06-18,0.0,7I7lQiN3HmdejlNZiY2mSr,1.0,7.0,0.457,2UsdXWoJI0dDlMAtxeBBg7,modern,audio_features,2.92
0.663,129.987,0.927,hip-hop,0.8205195699273089,0.0674,0.621,Inventor Ace,4.0,0.278,30,https://api.spotify.com/v1/tracks/1uwZAnifkJA63F8Gca6T2U,Caesar,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/1uwZAnifkJA63F8Gca6T2U,Caesar,2024-10-11,0.000335,1yEpjzl634eImTVSAe3AYR,1.0,2.0,0.0253,1uwZAnifkJA63F8Gca6T2U,modern,audio_features,2.22
0.65,139.938,0.862,hip-hop,0.7965051531779619,0.0932,0.95,Voodoo Benji,4.0,0.341,12,https://api.spotify.com/v1/tracks/1O1VyrlKPdDp9K2oXXfmZC,Voodoo Nights,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/1O1VyrlKPdDp9K2oXXfmZC,Back in 09,2024-11-07,0.0,1rESKG0aJLWmny08szk7g5,0.0,11.0,0.602,1O1VyrlKPdDp9K2oXXfmZC,modern,audio_features,3.02
0.721,173.048,0.468,hip-hop,0.8284366331220767,0.304,0.811,ROC,4.0,0.41,19,https://api.spotify.com/v1/tracks/3nVEQbxiAOLTKQIcEvPqRY,Don't You Cry,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/3nVEQbxiAOLTKQIcEvPqRY,Don't You Cry,2024-11-08,0.0,6Ph2LcryNYgnNMx5drXSJR,0.0,4.0,0.35,3nVEQbxiAOLTKQIcEvPqRY,modern,audio_features,2.64
0.743,149.917,0.591,hip-hop,0.8362524550995203,0.242,0.603,Malone the Chemist,4.0,0.305,14,https://api.spotify.com/v1/tracks/2fnLDFHDunnBmFlgt8nVsz,THE LETTER EYE,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/2fnLDFHDunnBmFlgt8nVsz,NEW CHOP,2024-11-08,3.15e-06,6jwOTmECzsQkxDxarEG2WT,0.0,7.0,0.0231,2fnLDFHDunnBmFlgt8nVsz,modern,audio_features,3.47
0.595,94.006,0.815,hip-hop,0.810091724542896,0.0735,0.566,Pink Jagg,4.0,0.175,17,https://api.spotify.com/v1/tracks/6rY95249WCGIi3uR2wy2dS,BIG DEAL,Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/6rY95249WCGIi3uR2wy2dS,BIG DEAL,2024-08-30,0.064,5R0jiKiWkPYYuq358B3Uh9,0.0,9.0,0.438,6rY95249WCGIi3uR2wy2dS,modern,audio_features,2.97
0.639,102.342,0.563,hip-hop,0.7821896450482921,0.0874,0.528,G DUBS,5.0,0.356,18,https://api.spotify.com/v1/tracks/4VWuPlrOBX9Od2ssCBMe6L,"Wifey, Shordy, Bae",Hip-Hop Drive,https://api.spotify.com/v1/audio-analysis/4VWuPlrOBX9Od2ssCBMe6L,"Wifey, Shordy, Bae",2024-11-07,0.0,1OnM0EtHZw1EzkAgoZJesu,1.0,0.0,0.0814,4VWuPlrOBX9Od2ssCBMe6L,modern,audio_features,2.54
0.618,120.063,0.81,reggae,0.7590661510113998,0.0296,0.804,Jimmy Cliff,4.0,0.0382,58,https://api.spotify.com/v1/tracks/2RcbRwAFUxaiO3rszuEqsz,Definitive Collection,Reggae Classics,https://api.spotify.com/v1/audio-analysis/2RcbRwAFUxaiO3rszuEqsz,I Can See Clearly Now,1995-08-10,0.000254,5t0RnpknUuE7afcxnMkilb,1.0,7.0,0.0139,2RcbRwAFUxaiO3rszuEqsz,classic,audio_features,3.25
0.663,170.743,0.586,reggae,0.8407475651487235,0.198,0.693,Barrington Levy,4.0,0.0825,56,https://api.spotify.com/v1/tracks/4abVwdCy5QUcyI3KS2lMJK,Reggae Anthology: Sweet Reggae Music (1979-84),Reggae Classics,https://api.spotify.com/v1/audio-analysis/4abVwdCy5QUcyI3KS2lMJK,Here I Come,2012-12-14,0.0,55FfXQVWDbB3tEC7L9lvzA,0.0,4.0,0.161,4abVwdCy5QUcyI3KS2lMJK,classic,audio_features,3.62
0.458,84.603,0.754,reggae,0.7595318606110921,0.106,0.744,Dennis Brown,4.0,0.163,53,https://api.spotify.com/v1/tracks/14uaxEtvwwTR2WnnvAfaj9,Love & Hate,Reggae Classics,https://api.spotify.com/v1/audio-analysis/14uaxEtvwwTR2WnnvAfaj9,Revolution,1996,5.86e-06,7cwpEL5QNoTQXJ5Htzt0ls,0.0,9.0,0.157,14uaxEtvwwTR2WnnvAfaj9,classic,audio_features,4.37
0.553,99.022,0.881,reggae,0.8239617713163384,0.0639,0.835,Ziggy Marley,4.0,0.0487,51,https://api.spotify.com/v1/tracks/0sgx4UjoIrLB8rFURf3tIr,Reggae Classics,Reggae Classics,https://api.spotify.com/v1/audio-analysis/0sgx4UjoIrLB8rFURf3tIr,True To Myself,2007-12-28,0.0,1vVZU5EoAOgo1YUCWcofAP,1.0,1.0,0.075,0sgx4UjoIrLB8rFURf3tIr,classic,audio_features,3.75
0.548,92.059,0.801,reggae,0.8623119444388201,0.387,0.627,Sublime,4.0,0.0516,67,https://api.spotify.com/v1/tracks/4paJ10JPNCyOaLtz2cY928,Jah Won't Pay The Bills,Reggae Classics,https://api.spotify.com/v1/audio-analysis/4paJ10JPNCyOaLtz2cY928,Badfish,1991,0.000232,02VqlfUtNMogzTh1lckGOF,0.0,11.0,0.0854,4paJ10JPNCyOaLtz2cY928,classic,audio_features,3.13
0.478,78.746,0.837,reggae,0.8546378601656308,0.0569,0.81,Pepper,4.0,0.0627,58,https://api.spotify.com/v1/tracks/1AO26gK1sI6PoFY9eUF8yV,Kona Town,Reggae Classics,https://api.spotify.com/v1/audio-analysis/1AO26gK1sI6PoFY9eUF8yV,Stone Love,2002-03-26,0.00129,37ijUtHcOrsDCIQRsa5sB4,0.0,6.0,0.0571,1AO26gK1sI6PoFY9eUF8yV,classic,audio_features,4.25
0.439,157.436,0.771,reggae,0.8551643144957176,0.13,0.892,Prince Buster,4.0,0.1,51,https://api.spotify.com/v1/tracks/5zKlKlmfKl5xnALE2ZskEB,"Ska and Rocksteady Collection, Vol. 1",Reggae Classics,https://api.spotify.com/v1/audio-analysis/5zKlKlmfKl5xnALE2ZskEB,All My Loving,2016-04-01,0.000452,5q2Knpcgb67Fm9sWM01cX4,0.0,0.0,0.974,5zKlKlmfKl5xnALE2ZskEB,classic,audio_features,1.83
0.564,93.908,0.879,hip-hop,0.8177658088160853,0.0519,0.523,"Nas, Ms. Lauryn Hill",4.0,0.247,67,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,It Was Written,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That) (feat. Lauryn Hill),1996-07-02,9.43e-06,78Fgb88MY0ECc4GVMejqTg,0.0,10.0,0.0474,5PQmSHzWnlgG4EBuIqjac2,90s,audio_features,4.71
0.589,90.438,0.782,hip-hop,0.875574543908316,0.164,0.869,Mos Def,4.0,0.189,67,https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU,Black On Both Sides,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,1999-10-12,0.0,5gK2l2LgWY0BA4p9uy27z6,1.0,1.0,0.148,0IVAlb0cFCH1cQ974iR1TU,90s,audio_features,3.73
0.864,105.932,0.734,hip-hop,0.8494138133516919,0.246,0.47,Beastie Boys,4.0,0.303,66,https://api.spotify.com/v1/tracks/5fpizYGbi5IQoEraj6FP0R,Hello Nasty (Deluxe Edition/Remastered),90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,1998-07-14,9.85e-06,6eGYLONkDMja0MNtZWnRRB,1.0,2.0,0.022,5fpizYGbi5IQoEraj6FP0R,90s,audio_features,3.86
0.737,90.519,0.671,hip-hop,0.8694190778949927,0.0596,0.197,Dr. Dre,4.0,0.108,66,https://api.spotify.com/v1/tracks/1rylJ0VXvhOzLGNm401iaI,Keep Their Heads Ringin',90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/1rylJ0VXvhOzLGNm401iaI,Keep Their Heads Ringin',1995-03-07,0.00344,74iv82AYPjxyWpGbt9LNuP,1.0,0.0,0.0338,1rylJ0VXvhOzLGNm401iaI,90s,audio_features,5.17
0.814,138.083,0.88,hip-hop,0.8456071435802945,0.0584,0.942,"JAY-Z, UGK",4.0,0.14,66,https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD,Vol. 3... Life And Times Of S. Carter,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',1999-12-28,0.00672,3rWJsuu7ukoZZhp7YYkjNZ,0.0,11.0,0.168,7m97yKVzPpXV9Z4ezEziOD,90s,audio_features,4.72
0.619,109.92,0.833,hip-hop,0.8600238929272886,0.159,0.901,"Diddy, 112, Faith Evans",4.0,0.0538,65,https://api.spotify.com/v1/tracks/1yy2DlSDtEt90d54rPDPXz,No Way Out (2014 Remaster),90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/1yy2DlSDtEt90d54rPDPXz,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,1997,2.13e-05,33hEDxsIVGf7R6wRdZBQOw,1.0,7.0,0.111,1yy2DlSDtEt90d54rPDPXz,90s,audio_features,5.11
0.745,101.972,0.749,hip-hop,0.7581752282989451,0.333,0.481,Kris Kross,4.0,0.164,65,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,Totally Krossed Out,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,Jump,1992-03-17,0.00403,5bGumbB29JBPlv4ECVURka,1.0,2.0,0.000501,27AHAtAirQapVldIm4c9ZX,90s,audio_features,3.25
0.534,98.243,0.866,hip-hop,0.7870087269929334,0.0929,0.841,A Tribe Called Quest,4.0,0.229,65,https://api.spotify.com/v1/tracks/0eEXcw3JLVXcRxYrVYMy68,The Anthology,90s Hip-Hop,https://api.spotify.com/v1/audio-analysis/0eEXcw3JLVXcRxYrVYMy68,Electric Relaxation,1999-10-26,0.266,3FAK4h4t9uV4JxzESXllAU,1.0,11.0,0.184,0eEXcw3JLVXcRxYrVYMy68,90s,audio_features,3.77
